320.000000,128.000000,22.000000,19.000000
320.411424,128.405441,21.708220,20.126556
320.676076,128.452851,21.732763,20.166021
319.802099,127.598315,21.614735,20.102114
319.993750,127.646770,21.823788,20.137774
320.260830,127.747125,21.753777,20.110548
320.547882,127.798155,21.669243,20.142277
320.762354,127.890970,21.751926,20.151737
320.024942,127.976463,21.930248,20.116013
320.740216,127.483370,21.819418,20.169407
320.073074,127.594184,21.986450,20.092066
319.847733,128.039098,21.848503,20.102087
320.205481,128.054984,21.707577,20.254854
320.431827,128.239998,21.696482,20.073891
320.755512,128.299755,21.732315,20.146904
320.015881,128.320166,21.982086,20.143665
319.709232,127.898817,21.826492,20.145252
320.050251,127.959785,21.744011,20.093424
320.402843,128.022472,21.804674,20.162750
320.675871,128.161980,21.678555,20.069458
319.999664,128.256255,21.885742,19.999201
320.373960,128.274731,21.687725,20.202896
320.602954,128.424192,21.646784,20.198208
320.765765,127.660272,21.728861,20.085196
320.019226,127.790051,22.007568,20.063139
319.831142,128.178032,21.841225,20.202477
320.466862,127.757832,21.857430,20.211937
320.287724,128.252796,21.778440,20.186424
320.560842,128.341641,21.741156,20.188208
320.884835,128.424697,21.704145,20.128679
320.144458,128.498479,21.991991,20.057470
319.902054,128.052926,21.795624,20.115850
320.200871,128.128888,21.812750,20.169836
320.507537,128.203835,21.802408,20.198486
320.843882,128.308483,21.814610,20.244987
320.526761,127.916374,21.760847,20.204208
320.797357,128.052968,21.783560,20.116102
320.035263,128.162150,22.052177,20.077219
319.751272,127.708981,21.979458,20.171188
320.620032,128.138470,21.802668,20.264923
320.270538,127.809456,21.898079,20.160446
320.173458,128.239711,21.780334,20.088724
320.506571,128.279566,21.791981,20.115421
320.846708,128.364857,21.758244,20.072784
320.227318,128.424970,21.884247,20.039488
320.639426,128.490479,21.748415,20.143957
319.688617,127.609738,21.844568,20.225927
320.503852,128.037074,21.837809,20.345919
320.169337,127.704358,21.847414,20.134558
320.534938,127.819969,21.766367,20.190369
320.802305,127.941593,21.728619,20.101883
320.064914,128.022210,21.962755,20.144133
319.774704,127.580750,21.858208,20.159386
320.091805,127.675601,21.791695,20.175699
320.342530,127.777396,21.871984,20.099833
320.708751,127.821512,21.722490,20.192059
319.962848,127.995134,22.035234,20.065434
320.626246,127.486678,21.976595,20.225168
320.527110,127.963232,21.806154,20.182369
320.819901,128.020899,21.777143,20.198360
320.149916,128.153751,21.988003,20.045799
320.576715,128.182772,21.821148,20.199757
320.990230,128.318525,21.745836,20.102833
320.280558,128.413671,22.014935,20.100437
320.020659,127.953596,21.855974,20.110676
320.322506,128.010024,21.753494,20.208849
320.585548,128.117645,21.774178,20.210823
320.873642,128.216979,21.703255,20.149248
320.133292,128.345044,21.984240,20.053183
320.683377,128.410233,21.714422,20.200491
319.660705,127.597771,21.908129,20.130165
320.480274,128.043910,21.852554,20.299349
320.161629,127.675398,21.848503,20.037724
320.523040,127.714047,21.724375,20.123106
320.820982,127.754466,21.782406,20.204767
320.138537,127.883879,21.988100,20.046772
320.467746,127.928385,21.857668,20.113468
320.716449,127.954682,21.820375,20.138800
320.035880,128.034835,21.881678,20.057543
320.388281,128.053369,21.834110,20.149252
320.709189,128.097411,21.795008,20.284533
320.280173,127.737586,21.928347,20.137239
320.146265,128.153467,21.732761,20.115276
320.384715,128.235752,21.738314,20.146065
320.602515,128.333971,21.807680,20.169628
319.903141,128.457915,22.006271,20.125437
320.622011,127.940519,21.908756,20.213253
320.242901,127.516480,22.020973,20.218908
320.160914,127.978373,21.835794,20.123531
320.528879,128.010339,21.825352,20.097723
320.904752,128.015865,21.731619,20.298317
320.426505,127.628743,22.039362,20.121496
320.584923,127.974274,19.900810,20.467407
320.699416,131.633037,17.711924,16.882151
319.929660,133.047179,19.799540,15.623133
321.025130,134.799403,17.768999,14.247530
317.616621,135.680888,14.058361,12.571055
317.347403,136.354937,13.524653,12.060161
319.148035,137.138719,13.653813,12.091142
320.371422,136.015007,14.211571,13.438107
322.277981,134.700668,12.835380,13.125099
321.544036,134.644558,12.388822,13.836693
321.421135,134.226629,12.243389,13.969215
319.895378,132.840572,12.945142,15.221303
317.194852,131.311363,14.697976,15.692163
316.166673,131.532063,14.827147,15.242622
314.842569,134.282472,12.410672,12.760427
312.359500,135.543255,11.838513,11.607250
311.570129,133.366915,12.617478,12.047030
310.726086,132.619555,12.401381,11.922503
311.146327,132.185291,12.164454,12.021530
310.550157,131.629458,12.356885,11.664451
311.098874,131.569214,12.280135,11.939490
310.152062,130.312997,13.511168,13.269921
309.600072,126.436550,16.730032,16.892277
309.185686,123.117694,18.076839,18.594030
308.553704,121.796864,16.480078,18.367870
307.205895,119.323996,16.709158,19.556633
305.524959,117.396674,17.657671,20.619291
303.854931,120.764566,15.493171,18.775368
303.028340,121.571250,17.338575,19.596869
301.370228,123.447288,17.443489,19.221792
301.347009,122.480239,16.760473,18.151426
299.551026,122.352570,17.213194,18.426975
300.059735,123.190178,16.695105,17.617451
299.928772,123.103926,16.876648,17.479126
300.563896,122.636275,16.322472,16.899687
301.001339,122.705931,16.072655,17.403961
300.745626,126.126075,17.053753,18.086256
301.486293,127.421246,16.354441,17.886608
302.535781,127.133701,16.791330,17.993015
303.800014,125.327876,16.916344,18.461554
304.694276,124.502210,16.880552,18.470682
304.929148,125.474208,18.132572,17.135595
305.533676,123.100159,25.021782,18.973568
305.685527,122.670351,25.921129,17.456520
305.422064,123.515169,26.353458,18.302429
306.130312,122.230143,25.922482,18.620789
308.107474,121.711908,25.321726,15.641198
309.153233,121.013962,25.425179,17.497059
311.490973,120.518613,25.146944,16.907694
311.716861,119.904093,25.480524,16.902695
312.435992,119.212032,25.875940,18.247990
312.556591,117.378575,25.487503,17.846064
313.109297,117.611174,25.341793,17.164566
312.072240,117.783865,25.016905,18.203308
311.844666,117.112763,25.141235,16.523607
312.608303,117.207028,24.913795,17.185358
311.818175,117.827798,24.486948,18.345087
311.635222,117.613180,24.457651,16.480049
311.655456,118.169445,24.886354,17.321293
310.956625,117.922220,24.888203,19.282974
311.187693,118.535071,24.533436,17.430655
310.525867,120.175270,24.176842,16.574795
310.010520,121.425986,24.331972,16.907125
310.148528,123.064560,24.853991,16.990536
309.997066,125.934487,24.336481,16.504969
308.857026,128.823595,24.082693,16.370728
308.397149,130.853219,24.142256,15.186907
307.396967,128.851221,24.698727,17.061844
307.255623,127.342637,24.626320,17.558794
305.997205,126.663707,23.370672,16.652754
